NR-AR,NR-AR-LBD,NR-AhR,NR-Aromatase,NR-ER,NR-ER-LBD,NR-PPAR-gamma,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,smiles,mol_id
0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC(Oc1ccc(Cl)cc1Cl)C(=O)O,TOX440
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCCCOC(=O)COc1ccc(Cl)cc1Cl,TOX443
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O=C(O)COc1ccc(Cl)cc1Cl,TOX442
0.0,0.0,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,,1.0,Cn1cnc([N+](=O)[O-])c1Sc1ncnc2nc[nH]c12,TOX119
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[N-]=[N+]=CC(=O)OC[C@H](N)C(=O)O,TOX118
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,COP(=O)(OC)OC=C(Cl)Cl,TOX449
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC(Cl)CCl,TOX448
,,,,,,,,,0.0,,,ClCCN1CCCC1,TOX23850
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,CC(C)N(C)C,TOX13447
0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,CN(C)CCCNCCCN,TOX13445
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCn1cc[n+](C)c1,TOX29300
1.0,0.0,,,,0.0,0.0,,,,,0.0,CC(=O)OCC(=O)[C@@]12OC3(CCCC3)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C,TOX25905
0.0,,,1.0,0.0,0.0,0.0,,0.0,1.0,,,Clc1ccc(CCC(Cn2ccnc2)Sc2c(Cl)cccc2Cl)cc1,TOX25452
0.0,0.0,,0.0,,0.0,0.0,1.0,0.0,0.0,,0.0,COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC,TOX5825
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,Cl[Pd]Cl,TOX5824
0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,Cc1occc1C(=O)Nc1ccc(C(=O)N2CCC(F)(F)/C(=C\C(=O)N3CCC(N4CCCCC4)CC3)c3ccccc32)cc1.Cc1occc1C(=O)Nc1ccc(C(=O)N2CCC(F)(F)/C(=C\C(=O)N3CCC(N4CCCCC4)CC3)c3ccccc32)cc1,TOX28150
0.0,,0.0,,1.0,,0.0,1.0,0.0,1.0,1.0,,CC(C)CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,TOX9282
0.0,,0.0,1.0,,0.0,,,,,1.0,,CCCCCCCCCCCCCC[n+]1ccccc1,TOX22459
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,COc1c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc2c(c1OC)-c1ccc(SC)c(=O)cc1[C@@H](NC(C)=O)CC2,TOX25330
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Clc1sc(Cl)c(Cl)c1Cl,TOX22451
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,OCCN1CCN(CC/C=C2/c3ccccc3Sc3ccc(Cl)cc32)CC1,TOX25332
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ClC=CCl,TOX4991
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,O=c1[nH]c(=O)n(Cl)c(=O)n1Cl,TOX4993
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O=c1[n-]c(=O)n(Cl)c(=O)n1Cl,TOX4994
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O=[N+]([O-])c1cccc(Cl)c1Cl,TOX4997
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,O=[N+]([O-])c1ccc(Cl)cc1Cl,TOX4998
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O=[N+]([O-])c1ccc(Cl)c(Cl)c1,TOX4999
,,,,,,,,,0.0,,,C[C@@H]1CC2=CC(=O)CC[C@@H]2[C@H]2CC[C@@]3(C)[C@@H](CC[C@]3(C)O)[C@@H]21,TOX16489
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,CCCCCCCC/C=C/CCCOC(C)=O,TOX15592
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NCCNC(=O)c1ccc(Cl)cn1,TOX26739
0.0,,,0.0,0.0,0.0,1.0,1.0,0.0,,,0.0,O=C(O)Cn1c(C(=O)Nc2nc(-c3ccccc3Cl)cs2)cc2ccccc21,TOX26738
0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nc(C)c(CC(=O)[O-])s3)CS[C@H]12)c1csc(N)n1,TOX26730
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,CCN(CC)CCOC(=O)c1cccnc1.O=C(O)CC(O)(CC(=O)O)C(=O)O,TOX26733
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,O=S(=O)([O-])CCCS(=O)(=O)[O-],TOX26732
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nc1c2c(nc3c1CCC3)CCCC2,TOX26734
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,CC(C)C[C@H](NC(=O)[C@@H](COC(C)(C)C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H]1CCC(=O)N1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@H]1C(=O)NNC(N)=O,TOX26736
0.0,,0.0,0.0,,0.0,0.0,,0.0,1.0,1.0,1.0,O=C(Nc1ccc(Oc2ccc(Cl)cc2)c(Cl)c1)c1cc(I)cc(I)c1O,TOX26227
0.0,0.0,,,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,O=C(N/N=C/c1ccc([N+](=O)[O-])o1)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,TOX26226
0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,,1.0,O=S(c1cc(Cl)cc(Cl)c1O)c1cc(Cl)cc(Cl)c1O,TOX26225
0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,OC[C@H]1O[C@H](O[C@@]2(CO)O[C@@H](O)[C@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,TOX26224
1.0,0.0,1.0,,1.0,,0.0,,1.0,,1.0,0.0,CCOc1ccc(N=Nc2ccc(N)cc2N)cc1,TOX26223
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,c1ccc(OCc2ccc(CCCN3CCOCC3)cc2)cc1,TOX26222
0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Cc1c(Cl)c(=O)oc2cc(OP(=O)(OCCCl)OCCCl)ccc12,TOX26221
0.0,0.0,,,1.0,0.0,0.0,,1.0,,1.0,0.0,CC(NNC(=O)c1ccccc1)c1ccccc1,TOX26220
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC(=O)Nc1ccc(OCCOCCOc2ccc(NC(C)=O)cc2)cc1,TOX26229
0.0,,,0.0,0.0,0.0,0.0,,0.0,,,0.0,O=C1c2ccccc2C(=O)C1c1ccc(Cl)cc1,TOX26228
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,CCN(CC)C(=O)SCc1ccc(Cl)cc1,TOX4337
0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,,[TlH2+],TOX4331
0.0,,0.0,,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,Oc1ccc(Cc2ccc(O)cc2)cc1,TOX2445
0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COC(=O)NC(=S)Nc1ccccc1NC(=S)NC(=O)OC,TOX4338
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[Fe+2].c1cc[cH-]c1.c1cc[cH-]c1,TOX5326
0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,CC(C)(C)c1cc(CCC(=O)NN)cc(C(C)(C)C)c1O,TOX7978
0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C=C(C)C(=O)OCCCCCCCCCCCCCCCCCC,TOX7975
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,CC(=O)OC1CCC(C(C)(C)C)CC1,TOX7974
0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,,0.0,CC(C)(O)CCCC1=CCC(C=O)CC1,TOX7970
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,Cc1cc(-c2ccc(N)c(C)c2)ccc1N,TOX511
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC(C)OP(C)(=O)OC(C)C,TOX4051
0.0,,0.0,0.0,0.0,0.0,,,0.0,,,,O=C1OC2(c3ccc([O-])cc3Oc3cc([O-])ccc32)c2ccccc21,TOX5328
0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,CC1=C(C)S(=O)(=O)CCS1(=O)=O,TOX4052
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COS(=O)(=O)OC,TOX4055
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CNC,TOX7163
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCCCCCCCCCCCCCCCCC(=O)OCC(CC)CCCC,TOX27178
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCCCCCCCCCCCCCCCCC(=O)OCCCCCCCCCCCCCC(C)C,TOX27179
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC(C)(CO)[C@@H](O)C(=O)NCCC(=O)[O-],TOX27173
0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,CCCCOCCOC(=O)c1ccccc1C(=O)OCCOCCCC,TOX27174
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C1=CCC(c2ccccc2)CC1,TOX27176
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cc1ccc(-c2ccccc2)cc1,TOX27177
,,,,,,,,,0.0,,,COc1ccc(OC(=O)N(CC(=O)O)Cc2ccc(OCCc3nc(-c4ccccc4)oc3C)cc2)cc1,TOX31508
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCC12COCN1COC2,TOX9289
,,,,,,,0.0,,0.0,,,COC(=O)c1cc(S(N)(=O)=O)ccc1OC,TOX31507
,,,,,,,,,0.0,,,CC1COC2(c3ccccc3Cl)c3cc(Cl)ccc3NC(=O)CN12,TOX31504
,,,,,,,0.0,,0.0,,,CCCCC(CC)CNC(=O)CC(C)OC(=O)CCC(=O)O,TOX31505
,,,,,,,0.0,,0.0,,,COC(=O)Nc1nc2cc(C(=O)C3CC3)ccc2[nH]1,TOX31502
,,,,,,,1.0,,0.0,,,O=C1Nc2cc(Cl)ccc2Oc2ccccc21,TOX31503
,,,,,,,0.0,,0.0,,,Nc1c(I)cc(I)c(C(=O)N(CCC(=O)O)c2ccccc2)c1I,TOX31500
,,,,,,,0.0,,0.0,,,CNC(=O)c1cnn(-c2nc(N)c3ncn([C@@H]4O[C@H](CO)[C@@H](O)[C@H]4O)c3n2)c1,TOX31501
0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,O=c1c(O)c(-c2ccc(O)cc2O)oc2cc(O)cc(O)c12,TOX20776
0.0,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,,1.0,1.0,CCC(=C(CC)c1ccc(O)cc1)c1ccc(O)cc1,TOX20770
0.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,CC(C)c1nc(CN(C)C(=O)N[C@H](C(=O)N[C@@H](Cc2ccccc2)C[C@H](O)[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)C(C)C)cs1,TOX28553
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,CCCCOC(=O)C(=O)Nc1cccc(-c2nnn[nH]2)c1,TOX28552
0.0,0.0,1.0,0.0,,0.0,,0.0,0.0,0.0,1.0,,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(OCCN3CCOCC3)c3ccccc23)cc1,TOX28883
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,O=C([O-])c1ccccc1O.O=C([O-])c1ccccc1O.[Zn+2],TOX28550
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC(=O)NC(CCC(N)=O)C(=O)O,TOX28885
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,CCC(CN)CC(C)CCNCC(O)CNCC(C)CC(CC)CN,TOX28556
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c1ccc(-c2nnn[nH]2)cc1,TOX24858
0.0,0.0,1.0,0.0,,0.0,0.0,1.0,0.0,0.0,,,O=C(Nc1ccc(Cl)c(Cl)c1)C1CC1,TOX21827
1.0,1.0,0.0,,1.0,0.0,0.0,,0.0,,0.0,0.0,OC[C@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@H](O[C@@H]3[C@@H](CO)O[C@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,TOX28889
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,O=P([O-])([O-])OC(CO)CO,TOX28888
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,COc1ccc(CCNCC(O)COc2cccc(C)c2)cc1OC,TOX28559
0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCCCCCCCP(=O)(O)O,TOX24679
0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c1cc(CCCc2ccncc2)ccn1,TOX24852
0.0,,0.0,,0.0,0.0,1.0,,0.0,,,,C=CC(=O)OCC(O)COc1ccccc1,TOX24851
,,,,,,,1.0,,0.0,,,C[C@]12CC[C@@H]3[C@H]4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@H]2OC(=O)CCC1CCCCC1,TOX31641
,,,,,,,,,0.0,,,CC(C(O)c1ccccc1)N(C)C/C=C/c1ccccc1,TOX31640
,,,,,,,,,0.0,,,Clc1ccc2c(c1)Nc1ccccc1S2,TOX31643
,,,,,,,0.0,,0.0,,,Cc1c(F)cc2c(=O)c(C(=O)O)cn3c2c1CCC3C,TOX31642
,,,,,,,0.0,,0.0,,,COCCOCC(OC)OC,TOX31645
,,,,,,,0.0,,0.0,,,c1ccc(N2CCNCC2)cc1,TOX31644
,,,,,,,1.0,,0.0,,,CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CC=C(C(C)=O)[C@@]4(C)CC[C@@H]32)C1,TOX31646
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CN(C)C(=O)CNC(=O)Cc1ccccc1,TOX28777
0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCOC(=O)c1ccc(NC(=O)CN2CCCCC2)cc1,TOX28776
0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,,0.0,CC(C(O)c1ccccc1)N(C)CCOC(c1ccccc1)c1ccccc1,TOX28775
0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,CC(=O)O[C@@H]1C(=O)O[C@H]2[C@@H](OC(C)=O)C(=O)O[C@@H]12,TOX28774
0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N[C@H]1CN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4C[C@H]4F)c3c2Cl)CC12CC2,TOX28773
0.0,0.0,1.0,,,0.0,,,0.0,0.0,0.0,0.0,O=C1NC2CCCCN2C12CCN(CCCN1c3ccccc3CCc3ccc(Cl)cc31)CC2,TOX28772
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,CO[C@]1(NC(=O)CSC(F)F)C(=O)N2C(C(=O)O)=C(CSc3nnnn3CCO)CO[C@H]21,TOX28771
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CN(CC1(C)CCCO1)S(=O)(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,TOX28770
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,C=CCOc1cc(Cl)ccc1C(=O)NCCN(CC)CC,TOX28779
1.0,0.0,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Cc1ccc2c(n1)Oc1ccc(C(C)C(=O)OCC(=O)N(C)C)cc1C2,TOX28778
0.0,0.0,0.0,,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,O=[N+]([O-])c1ccc(Cl)c(Cl)c1Cl,TOX6202
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,O=[N+]([O-])c1cc(Cl)c(Cl)cc1Cl,TOX6203
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,C=CC1CC2C=CC1C2,TOX9250
0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,1.0,,Oc1ccc(Cl)c(Cl)c1Cl,TOX6207
0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O=[N+]([O-])c1c(Cl)cc(Cl)cc1Cl,TOX6204
0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,O=[N+]([O-])c1cc(Cl)c(Cl)c(Cl)c1,TOX6205
0.0,0.0,1.0,0.0,,0.0,,1.0,0.0,0.0,1.0,,Oc1cc(Cl)cc(Cl)c1Cl,TOX6208
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Oc1c(Cl)ccc(Cl)c1Cl,TOX6209
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C=C(Cl)CCl,TOX5012
0.0,,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,Clc1nc2ccccc2nc1Cl,TOX5013
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OC(CCl)CCl,TOX5010
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,O=C(O)c1cccc(C(=O)O)n1,TOX2043
0.0,0.0,0.0,,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,CC(C)(OOC(C)(C)c1ccccc1)c1ccccc1,TOX5017
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ClC(Cl)c1ccccc1,TOX5014
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,CC(C)C1=CC2=CC[C@H]3[C@](C)(C(=O)O)CCC[C@]3(C)[C@H]2CC1,TOX2047
0.0,0.0,1.0,,1.0,,0.0,1.0,1.0,0.0,,0.0,O=c1cc(-c2ccccc2)oc2ccccc12,TOX2048
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cc1cc(C)c(O)c(C)c1,TOX2049
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C1CCC(NC2CCCCC2)CC1,TOX5018
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Cl[Ba]Cl,TOX24508
0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,O=C(O)c1nc(Cl)c(Cl)c(Cl)c1Cl,TOX24509
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,C[N+]1([O-])[C@H]2C[C@H](OC(=O)[C@H](CO)c3ccccc3)C[C@@H]1[C@H]1O[C@@H]21,TOX25101
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O=C(O)CP(=O)(O)O,TOX25107
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,CN(C)CCC=C1c2ccccc2C=Cc2ccccc21,TOX25105
0.0,0.0,0.0,,0.0,0.0,,,0.0,,,0.0,CNCCC=C1c2ccccc2CCc2ccccc21,TOX25109
0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,Cc1cc(C(=O)O)c(C)n1-c1cccc(C(=O)O)c1.O=C1C[C@@H]2OCC=C3CN4CC[C@]56c7ccccc7N1[C@H]5[C@H]2[C@H]3C[C@H]46,TOX25108
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O=C([O-])CC(O)(CC(=O)O)C(=O)[O-],TOX79
0.0,0.0,1.0,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Nc1ccc(-c2ccccc2)cc1,TOX72
,,,,,,,0.0,,0.0,,,NCCCCCC(=O)O,TOX70
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NCC1(CC(=O)O)CCCCC1,TOX74
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nc1nc[nH]n1,TOX76
0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,CC1CCCCC1NC(=O)Nc1ccccc1,TOX12474
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,CCNP(=S)(OC)O/C(C)=C/C(=O)OC(C)C,TOX12470
0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,O=C(c1ccc(F)cc1)C1CCN(CCn2c(=S)[nH]c3ccccc3c2=O)CC1,TOX22592
0.0,,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Cc1nc2sccn2c(=O)c1CCN1CCC(=C(c2ccc(F)cc2)c2ccc(F)cc2)CC1,TOX22594
0.0,0.0,1.0,,0.0,0.0,,1.0,,0.0,0.0,,Cc1cc(O)ccc1O,TOX876
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cc1cccc2ccccc12,TOX877
0.0,,0.0,,,,,,,1.0,1.0,,Cc1cc(Cc2cc(C)cc(C(C)(C)C)c2O)c(O)c(C(C)(C)C)c1,TOX870
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O=C1CCCCCO1,TOX7159
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O=C(Cl)OCc1ccccc1,TOX7158
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,Cc1ccc2ccccc2c1,TOX878
0.0,0.0,1.0,1.0,0.0,0.0,0.0,,0.0,,0.0,,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,TOX3319
0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,CN1CCN2c3ccccc3Cc3ccccc3C2C1,TOX3317
1.0,0.0,0.0,,1.0,0.0,0.0,,0.0,,0.0,0.0,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](NC(=O)N3CCN(S(C)(=O)=O)C3=O)c3ccccc3)C(=O)N2[C@H]1C(=O)O,TOX3316
,,,,,,,0.0,,0.0,,,C[C@](N)(Cc1ccc(O)cc1)C(=O)O,TOX3315
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC(C)(C(=O)c1cccnc1)c1cccnc1,TOX3314
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,CN1C(CCl)Nc2cc(Cl)c(S(N)(=O)=O)cc2S1(=O)=O,TOX3313
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,CC(=O)Nc1c(I)c(C(=O)N[C@H]2C(O)O[C@H](CO)[C@@H](O)[C@@H]2O)c(I)c(N(C)C(C)=O)c1I,TOX3310
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c1ccc2[nH]cnc2c1,TOX4573
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cc1ccccc1O,TOX1808
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCN(CCO)c1cccc(C)c1,TOX1801
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCN(CC)c1ccccc1,TOX1800
0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,CC(=O)CC(=O)c1ccccc1,TOX1803
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,C1CCC(C2CCCCC2)CC1,TOX1802
0.0,0.0,1.0,,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,O=C(/C=C/C=C/c1ccc2c(c1)OCO2)N1CCCCC1,TOX1805
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC(C)=CCCC(C)=CC=O,TOX4836
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O=CC=Cc1ccccc1,TOX4835
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O=C/C=C/c1ccccc1,TOX4834
0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,BrCCc1ccccc1,TOX13876
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC(C)SCc1ccco1,TOX27665
0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ClC(Cl)Cl,TOX306
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COC(=O)CCSCCC(=O)OC,TOX7561
